gene tag	gene_old_tag	gene_start	gene_end	strand	product	closest_match	match_index	match_value	distance	affyLog_8h	affyLog_10h	affyLog_12h	affyLog_14h	affyLog_16h	affyLog_18h	affyLog_20h
SVEN_5776	SMD08665	6273147	6273578	+	hypothetical protein	0				0.24668586866666686	-0.7356433159999991	-0.38571560299999774	-0.20289313266666742	-0.04200245699999883	0.1404785670000006	-0.5141260226666668
SVEN_5777	SMD08666	6273634	6275052	+	hypothetical protein	0				-0.0971689763333341	-0.947156785999999	-0.6642281166666653	0.12539087133333382	-0.19733551800000093	-0.04578822366666646	-0.33035558450000035
SVEN_5778	SMD08667	6275049	6275429	+	hypothetical protein	0				-0.06673109333333294	-0.12215440733333338	-0.25962107100000065	0.14789034066666495	-0.09724760199999949	-0.29146658233333333	-0.24649153133333268
SVEN_5779	SMD08668	6275557	6276042	+	hypothetical protein	0				0.12509206100000014	0.03511947999999876	-0.14082936699999937	0.6591002603333349	0.8493170213333334	1.056044139	1.3292089643333345
SVEN_5780	SMD08669	6276213	6276452	-	hypothetical protein	0				0.02633548833333421	-0.037583401000000904	-0.05894184433333294	-0.0851895013333337	-0.02541594733333241	-0.014182535333333135	0.008483896833332949
SVEN_5781	SMD08670	6276702	6277625	+	putative monooxygenase	0				0.11197988066666653	-0.674471403000001	-0.24435034066666628	0.5347897869999994	0.5915429443333338	0.769560252333334	0.38387372333333314
SVEN_5782	SMD08672	6277639	6278562	+	Homocysteine S-methyltransferase	0				0.09818064099999901	-0.15589354833333324	0.06134755033333228	0.31089136900000014	0.22303114266666668	0.11741938366666638	0.09909694366666688
SVEN_5783	SMD08674	6278841	6280328	+	HEN1 C-terminal domain%3B double-stranded RNA 3-methylase	0				0.05669418000000004	-1.437491837333333	0.03260186066666737	-0.4792225426666663	0.03219532899999944	0.009775948666666423	-0.5426505065000002
SVEN_5784	SMD08675	6280325	6282895	+	putative phosphatase	0				0.13564298700000066	-1.1849807020000007	0.05418937633333254	-0.2550157473333332	0.2002500273333334	0.09157569666666632	-0.1087923988333328
SVEN_5785	SMD08677	6283197	6283922	+	transcriptional regulator%2C Crp or Fnr family	0				0.21656434000000058	-0.12314545866666649	-0.08220984800000064	-0.11661201833333212	0.031501526000001334	-0.16482769433333466	0.10735586183333279
SVEN_5786	SMD08679	6284013	6284852	+	hypothetical protein	0				0.26624879000000057	0.009850164666666217	0.06966861866666729	-0.023875016999999943	0.21284216166666603	0.04074433933333488	0.1723094456666674
SVEN_5787	SMD08680	6284859	6287357	+	hypothetical protein	0				0.1336650079999986	0.06447262466666626	0.07917208666666742	0.12968151433333208	0.04064778499999999	-0.030135093999999363	-0.003433979666667142
SVEN_5788	SMD08682	6287354	6289030	+	hypothetical protein	0				0.23667575033333232	-0.02307728466666603	0.07265317933333382	0.25609100400000084	0.04258592500000091	0.07175655633333378	0.21465972050000026
SVEN_5789	SMD08683	6289237	6289680	+	hypothetical protein	0				0.15280825933333375	0.036730349666665774	-0.02172091999999992	0.018447688666666906	0.04557486799999921	-0.00917795766666707	0.14083490999999881
SVEN_5790	SMD08685	6289677	6292274	+	hypothetical protein	0				0.056444133000000285	0.20223317033333288	0.03700827033333365	0.12509018599999955	0.06089727966666558	0.025217057666666598	0.20777867516666682
SVEN_5791	SMD08687	6292297	6295881	+	hypothetical protein	0				-0.04586492733333358	-0.19223436666666682	-0.02053069799999996	-0.017625362333332895	0.036605740666665554	0.055410238333333695	-0.1101877990000002
SVEN_5792	SMD08688	6295878	6298544	+	hypothetical protein	0				0.03738200766666644	-0.06967123533333286	-0.1125576396666661	-0.025010894666667838	0.10339283800000043	0.00813050333333365	-0.04599918750000054
SVEN_5793	SMD08688.3	6298541	6298973	+	sporozoite surface protein	0				-0.1499863226666669	-0.33455568266666624	-0.16122648200000178	-0.08021114766666848	0.11091258899999801	0.013963760666666047	-0.08218519633333443
SVEN_5794	SMD08692	6298974	6301052	+	hypothetical protein	0				0.10873678966666667	0.023420284333332653	0.06130655433333221	0.08109978133333229	-0.004385244333333205	-0.0029386750000002237	0.057385709499999216
SVEN_5795	SMD08693	6301049	6303313	+	hypothetical protein	0				0.050328392333333305	0.01704667966666573	-0.09446444133333465	-0.07610214966666629	-0.08971967133333347	0.01623417566666774	0.015789717500000577
SVEN_5796	SMD08695	6303406	6304638	+	Arginine deiminase	0				0.033438047333334	-0.5154392669999996	-0.733688917666667	0.030495027666666452	-0.2056285633333328	-0.15896081033333243	0.24425980150000104
SVEN_5797	SMD08696	6304809	6305822	+	Ornithine carbamoyltransferase	0				0.06942284166666646	0.5590786800000007	0.4867354836666671	-0.18838738366666696	-0.0953970350000013	-0.12060419733333205	-0.08271106166666797
SVEN_5798	SMD08698	6305965	6307404	+	putative amino acid permease	0				0.4861743626666666	0.18566872466666684	0.20318551933333318	0.02278402066666807	0.05615902333333267	-0.03265807799999987	0.12057888383333282
SVEN_5799	SMD08697	6307358	6307927	-	containing ATPase domain	0				-0.08769053633333179	-0.3138527936666664	0.04312984799999953	0.01912157466666642	-0.16666697566666677	0.17604670699999758	0.04973358866666722
SVEN_5800	SMD08701	6308173	6309000	+	Enoyl-CoA hydratase	0				0.14410826766666673	-0.08499623366666764	-0.08839989533333448	0.2144430616666666	-1.3259413720000008	0.7495003653333354	1.7593553831666657
SVEN_5801	SMD08702	6309108	6311333	+	putative bifunctional hydroxylase or oxidoreductase	0				0.14329905233333307	0.2371222863333342	0.078786029333334	0.184896363	-2.040273379666666	1.3111249833333343	2.4812462626666667
SVEN_5802	SMD08703	6311418	6311894	+	putative integral-membrane protein	0				0.12335947133333303	0.0872565510000003	0.02798509233333224	0.0966078913333348	-1.2913987653333336	0.6009682459999999	1.5441838445
SVEN_5803	SMD08704	6311895	6312749	-	putative regulator	0				0.24868641366666644	0.25511883033333316	0.18990767566666733	0.02539712333333366	0.05576804466666552	0.19634117733333234	0.12505508383333375
SVEN_5804	SMD08705	6312800	6314422	-	putative fatty acid-CoA ligase	0				0.06645793266666544	-0.08513969633333396	-0.020482306666666616	0.08152833600000076	-2.5533295526666677	0.255252056999999	1.9331248035000002
SVEN_5805	SMD08707	6314603	6315805	+	putative acyl-CoA dehydrogenase	0				0.005378155999999024	0.10322975900000042	0.009103632000000417	-0.018736287666667018	-2.5120629590000005	1.7258008190000007	2.1231064303333333
SVEN_5806	SMD08708	6315802	6316215	+	putative translation initiation inhibitor%2C yjgF family	0				-0.07568801000000036	-0.1453391546666687	-0.2317104263333345	-0.08247641966666741	-0.3291031343333337	0.398423137	0.5185795063333316
SVEN_5807	SMD08709	6316313	6317872	+	MFS family multidrug efflux protein	0				0.1949939969999992	-0.14867597333333293	-0.13182232600000088	0.15706787933333288	-0.6796227630000002	-0.7265987733333326	0.8925103413333328
SVEN_5808	SMD08711	6317949	6318299	+	hypothetical protein	0				-0.35684696366666646	-0.8356419076666661	-0.12579973466666772	0.34324278099999894	-0.07881417166666793	-0.45522662699999916	-0.1974553246666666
SVEN_5809	SMD08712	6318296	6321460	+	hypothetical protein	0				-0.04100937533333404	-0.6202503180000001	-0.28406265133333264	-0.030084845333333554	0.07267344866666647	0.04470505166666694	-0.14329444733333396
SVEN_5810	SMD08713	6321495	6323024	-	UDP-N-acetylglucosamine 1-carboxyvinyltransferase	0				0.393608515666668	-0.09126227566666767	-0.6553383443333329	-1.0080180626666664	-1.020433666999999	-0.8504617109999995	-0.06015357116666742
SVEN_5811	SMD08714	6323076	6323522	-	hypothetical protein	0				-0.033844332000000144	-0.10956050666666606	0.3180547786666672	-0.34340015899999976	-1.5144673100000006	-1.2690091259999994	-0.3645702056666673
SVEN_5812	SMD08716	6323691	6326423	+	aconitate hydratase	0				-0.5682783533333335	1.4284369563333321	0.7060214633333324	-1.6875814353333336	0.3890386156666672	-0.4175906413333337	-2.2575428965000004
SVEN_5813	SMD08717	6326540	6327355	-	N-acetylmuramoyl-L-alanine amidase	0				-0.8518958153333323	-1.3806332833333315	-0.42982303666666866	-0.4459221733333312	0.38840200433333294	-0.033941403333335174	-1.171931502333333
SVEN_5814	SMD08719	6327981	6329426	+	Sugar ABC transporter sugar-binding protein	0				-0.21480972866666637	0.011341394999999643	-0.1852469059999997	-0.9695625420000002	-0.6523987709999997	0.1795681396666673	0.411666978666668
SVEN_5815	SMD08721	6329528	6330457	+	N-Acetyl-D-glucosamine ABC transport system%2Cpermease protein	0				0.1670466226666676	-0.15240637533333246	-0.09547205499999922	-0.5865550973333322	-0.2799583066666669	0.1257423356666676	0.0945140448333337
SVEN_5816	SMD08722	6330457	6331395	+	ABC-type sugar transport system%2C permease component	0				-0.02948507366666675	-0.16861814133333297	-0.15146444933333392	-0.6865123266666675	-0.3416116383333341	0.0908946506666668	0.0172350976666662
SVEN_5817	SMD08723	6331621	6332841	+	N-acetylmannosamine kinase	0				-0.13749837733333248	0.2029087123333344	0.21318015933333267	0.028553697000000433	-0.2157599499999998	0.21971958266666736	-0.09910664316666651
SVEN_5818	SMD08725	6332963	6334027	+	L-arabinose-binding periplasmic protein precursor AraF	0				-1.9956721153333312	0.9109812133333346	1.1782396633333327	0.18207432733333295	-1.8786582376666656	-0.17667791633333252	-1.8159967801666692
SVEN_5819	SMD08726	6334302	6335090	+	ATP-binding protein of sugar ABC transporter	0				-2.644250588666665	1.1820196609999982	2.227422133666666	0.2987907086666679	-1.3114211433333338	-0.2996153083333333	-2.7697182000000007
SVEN_5820	SMD08727	6335087	6336406	+	putative ABC transporter permease protein	0				-2.6001361870000004	1.3455930830000007	1.8979646626666664	0.26394415966666784	-0.733793958333333	-0.15492769133333173	-2.0071326915
SVEN_5821	SMD08729	6336662	6338620	+	1-deoxy-D-xylulose 5-phosphate synthase	0				-0.4874158606666672	-0.643852846999998	-0.45132084866666666	0.0519187436666666	0.26488010033333254	0.24300767399999934	-0.33390701983333493
SVEN_5822	SMD08730	6338743	6340257	+	putative cationic amino acid transporter	0				0.034708749333333344	0.0823954459999996	-0.13723627833333296	0.34553524833333427	-0.7554195983333329	-0.9571931886666647	0.7484646239999986
SVEN_5823	SMD08733	6340366	6341460	+	hypothetical protein	0				-0.2622185450000014	0.21020467966666523	-0.05048851033333257	0.10775561366666597	-0.12981627799999984	-0.168436478666667	-0.14422750450000077
SVEN_5824	SMD08734	6341531	6343669	-	Enoyl-CoA hydratase or 3-hydroxyacyl-CoA dehydrogenase or 3-hydroxybutyryl-CoA epimerase	0				-0.5271368746666667	-0.332031235333333	-0.03225734333333374	-0.2603739513333334	0.2980791879999991	0.5088972436666666	-0.3210741686666658
SVEN_5825	SMD08735	6343666	6344922	-	3-ketoacyl-CoA thiolase	0				-0.37286702599999977	-0.010392836666666128	-0.12842502200000006	-0.3011418773333334	1.570096474333333	2.157273197666666	1.336674213500002
SVEN_5826	SMD08737	6345221	6346504	-	Ribonuclease D	0				0.21559684700000048	0.5761308070000002	0.10371184133333244	-0.7728515420000006	0.06928349499999875	0.20009949866666688	-0.031235661166666873
SVEN_5827	SMD08738	6346587	6347252	-	two-component regulator	0				-0.12205469199999897	-0.8768378873333322	-2.4284095983333334	-1.4001464803333334	-1.1084408199999984	0.021535700000001157	2.620662975166665
SVEN_5828	SMD08742	6347491	6348105	-	Uncharacterized protein Q1 colocalized with Q	0				-0.19596401800000063	-0.3931196613333334	-0.4802031143333334	-0.6249242629999996	-0.6001383423333326	0.014271671333332847	-0.15427905016666532
SVEN_5829	SMD08743	6348284	6349360	+	Uroporphyrinogen III decarboxylase	0				-0.014851249333332817	0.7713040893333325	-0.034438989333333225	-0.636612553	-0.06398920100000094	-0.04156547666666732	-0.7745776399999995
SVEN_5830	SMD08744	6349455	6350828	-	NADH oxidase	0				0.006804193333334041	0.1984104173333323	-0.06422314099999937	0.08684813333333352	0.19450415133333365	-0.03182127166666593	-0.1080695958333342
SVEN_5831	SMD08745	6350838	6351938	-	lipoprotein	0				0.053495290999999945	0.06236353866666633	0.07376637400000075	0.07113828266666644	0.026134880333332333	0.08831094399999984	0.11207772900000013
SVEN_5832	SMD08747	6351987	6353486	+	Protoporphyrinogen IX oxidase%2C aerobic	0				0.10533160433333322	0.15274277133333403	-0.41971890233333475	-0.211081128	0.01351096900000126	-0.1776795610000006	-0.029614088833333163
SVEN_5833	SMD08748	6353483	6354217	+	Hemoprotein HemQ%2C essential component of heme biosynthetic pathway in Gram-positive bacteria	0				0.13191844766666705	0.3656708933333359	-0.30964956333333227	-0.25306087266666566	0.37832250900000197	0.2435383410000007	-0.6739224735000011
SVEN_5834	SMD08749	6354412	6355464	-	hypothetical protein	0				-0.06753882833333424	-0.09832900966666713	0.4504989153333323	0.34358724666666607	0.05084127000000027	-0.10017044166666622	-0.10342541966666641
SVEN_5835	SMD08750	6355466	6356866	-	hypothetical protein	0				0.42337684333333314	0.5171823363333328	0.5157428946666673	0.48868060633333243	0.22328255300000066	0.3339301576666678	0.2133261588333326
SVEN_5836	SMD08753	6356977	6358716	-	hypothetical protein	0				-0.7448734493333324	-0.1931225776666654	-0.22476493366666617	1.3962517246666648	1.149633812666666	0.3056080906666665	-0.19633765633333322
SVEN_5837	SMD08754	6358709	6359287	-	secreted protein	0				-0.17407546466666712	-0.08165960400000039	0.12270622200000147	0.615908361333334	0.5313042956666658	0.06951167533333358	0.1468227293333335
SVEN_5838	SMD08755	6359284	6361245	-	hypothetical protein	0				-0.49198319766666554	-0.31438349633333473	0.2187599459999987	0.9993607329999987	0.9081939703333335	0.016671595666665873	-0.380006385833334
SVEN_5839	SMD08757	6361245	6361667	-	hypothetical protein	0				-0.38397721366666815	-0.14975579100000047	0.1364850699999991	0.8393294470000008	0.7959368983333324	0.19644218533333468	-0.0472587158333333
SVEN_5840	SMD08758	6361667	6361984	-	hypothetical protein	0				-0.8398347540000008	-0.46058646000000003	0.4122670643333315	1.2831096943333336	1.1456286010000012	0.5549658163333326	0.39387958150000024
SVEN_5841	SMD08759	6361996	6363813	-	Rhs element Vgr protein	0				-0.5647466779999988	-0.6666458403333335	0.33441746099999836	0.5738029526666661	0.5948948086666661	0.13466882433333272	0.017240791333334116
SVEN_5842	SMD08760	6363810	6364532	-	hypothetical protein	0				-0.684800149	-0.37241122266666693	0.6978578650000014	0.6945066206666661	0.41786955666666614	0.1596769216666658	-0.25085232733333296
SVEN_5843	SMD08761	6364639	6365064	-	hypothetical protein	0				-1.0559071673333342	-0.7986788956666668	0.4458059763333324	1.0749134153333317	0.6675590206666682	0.13081311166666598	-0.6712106361666654
SVEN_5844	SMD08762	6365117	6368254	-	hypothetical protein	0				-1.2318457643333343	0.05358579466666491	0.6233249669999985	1.2428421553333333	0.4629092070000018	-0.03812938100000007	-0.44093378250000104
SVEN_5845	SMD08764	6368259	6368417	-	hypothetical protein	0				-2.424131375	-0.0211234433333356	0.22687606000000216	1.4867819593333333	1.2465802020000014	0.4861224100000001	-1.263733838666666
SVEN_5846	SMD08766	6368414	6368908	-	secreted protein	0				-1.3656383949999995	0.01950068999999921	0.3434158433333323	1.2646988786666675	0.6776544923333354	0.24021433499999834	-1.0349108815
SVEN_5847	SMD08767	6368905	6369345	-	hypothetical protein	0				-3.484524774333333	-0.4459341633333338	0.014261713333333148	1.4700565613333332	1.4397169683333342	0.9373176413333333	-2.2919192676666675
SVEN_5848	SMD08769	6369381	6370934	-	Phage tail sheath protein FI	0				-2.6837130746666658	0.03944783666666751	0.3598354133333306	1.5305863003333346	1.3752140659999998	0.6022436176666659	-1.668318137
SVEN_5849	SMD08770	6371171	6373375	-	ATPase%2C AAA family	0				-0.41124468433333483	0.08014850166666676	-0.05488818266666584	0.7430932176666651	0.5291427936666668	0.3132665326666677	-0.08313368750000016
SVEN_5850	SMD08773	6373372	6374079	-	hypothetical protein	0				-1.2807122250000003	-0.405702282	0.2908307550000018	0.8454138579999988	0.6852649513333349	0.3153631663333343	-0.3301550406666669
SVEN_5851	SMD08775	6374076	6377369	-	WD40 beta Propeller	0				-0.8679346180000005	-0.2851592829999987	-0.09249461599999975	0.7118582476666679	1.0337868336666682	0.5091637736666659	-0.35283736033333213
SVEN_5852	SMD08776	6377416	6378150	-	transcriptional regulator%2C LuxR family	0				-0.5829964790000011	1.1936511139999988	0.4775316823333311	0.0017314133333332649	0.8679721370000006	0.507198266333333	-0.16446479283333382
SVEN_5853	SMD08779	6378318	6379655	+	hydrolytic protein	0				-1.5960484820000014	-0.07132544666666796	-0.044588393333334864	1.4495906413333337	1.0099112380000008	0.3567306420000005	-0.36387116500000083
SVEN_5854	SMD08782	6379995	6380477	+	hypothetical protein	0				-1.7577949460000015	-0.12086898199999929	0.19034039766666666	-0.16393635033333354	0.21450584199999945	-0.4122274570000002	-0.7748485040000013
